ID,Column Name,Justification
34361,Long,Not number from -180 to 180 with 4 decimal places
34362,Long,Not number from -180 to 180 with 4 decimal places
34366,Long,Not number from -180 to 180 with 4 decimal places
34369,Long,Not number from -180 to 180 with 4 decimal places
34377,Long,Not number from -180 to 180 with 4 decimal places
34382,Long,Not number from -180 to 180 with 4 decimal places
34385,Long,Not number from -180 to 180 with 4 decimal places
34386,Long,Not number from -180 to 180 with 4 decimal places
34387,Long,Not number from -180 to 180 with 4 decimal places
34391,Long,Not number from -180 to 180 with 4 decimal places
34392,Long,Not number from -180 to 180 with 4 decimal places
34395,Long,Not number from -180 to 180 with 4 decimal places
34397,Long,Not number from -180 to 180 with 4 decimal places
34398,Long,Not number from -180 to 180 with 4 decimal places
34399,Long,Not number from -180 to 180 with 4 decimal places
34402,Long,Not number from -180 to 180 with 4 decimal places
34404,Long,Not number from -180 to 180 with 4 decimal places
34406,Long,Not number from -180 to 180 with 4 decimal places
34412,Long,Not number from -180 to 180 with 4 decimal places
34413,Long,Not number from -180 to 180 with 4 decimal places
34415,Long,Not number from -180 to 180 with 4 decimal places
34416,Long,Not number from -180 to 180 with 4 decimal places
34418,Long,Not number from -180 to 180 with 4 decimal places
34419,Long,Not number from -180 to 180 with 4 decimal places
34420,Long,Not number from -180 to 180 with 4 decimal places
34421,Long,Not number from -180 to 180 with 4 decimal places
34422,Long,Not number from -180 to 180 with 4 decimal places
34423,Long,Not number from -180 to 180 with 4 decimal places
34424,Long,Not number from -180 to 180 with 4 decimal places
34425,Long,Not number from -180 to 180 with 4 decimal places
34427,Long,Not number from -180 to 180 with 4 decimal places
34428,Long,Not number from -180 to 180 with 4 decimal places
34431,Long,Not number from -180 to 180 with 4 decimal places
34432,Long,Not number from -180 to 180 with 4 decimal places
34434,Long,Not number from -180 to 180 with 4 decimal places
34435,Long,Not number from -180 to 180 with 4 decimal places
34436,Long,Not number from -180 to 180 with 4 decimal places
34438,Long,Not number from -180 to 180 with 4 decimal places
34442,Long,Not number from -180 to 180 with 4 decimal places
34446,Long,Not number from -180 to 180 with 4 decimal places
34449,Long,Not number from -180 to 180 with 4 decimal places
34453,Long,Not number from -180 to 180 with 4 decimal places
34471,Long,Not number from -180 to 180 with 4 decimal places
34472,Long,Not number from -180 to 180 with 4 decimal places
34476,Long,Not number from -180 to 180 with 4 decimal places
34500,Long,Not number from -180 to 180 with 4 decimal places
34501,Long,Not number from -180 to 180 with 4 decimal places
34503,Long,Not number from -180 to 180 with 4 decimal places
34513,Long,Not number from -180 to 180 with 4 decimal places
34517,Long,Not number from -180 to 180 with 4 decimal places
34521,Long,Not number from -180 to 180 with 4 decimal places
34529,Long,Not number from -180 to 180 with 4 decimal places
34532,Long,Not number from -180 to 180 with 4 decimal places
34539,Long,Not number from -180 to 180 with 4 decimal places
34540,Long,Not number from -180 to 180 with 4 decimal places
34542,Long,Not number from -180 to 180 with 4 decimal places
34549,Long,Not number from -180 to 180 with 4 decimal places
34556,Long,Not number from -180 to 180 with 4 decimal places
34557,Long,Not number from -180 to 180 with 4 decimal places
34560,Long,Not number from -180 to 180 with 4 decimal places
34561,Long,Not number from -180 to 180 with 4 decimal places
34562,Long,Not number from -180 to 180 with 4 decimal places
34571,Long,Not number from -180 to 180 with 4 decimal places
34576,Long,Not number from -180 to 180 with 4 decimal places
34582,Long,Not number from -180 to 180 with 4 decimal places
34584,Long,Not number from -180 to 180 with 4 decimal places
34585,Long,Not number from -180 to 180 with 4 decimal places
34587,Long,Not number from -180 to 180 with 4 decimal places
34588,Long,Not number from -180 to 180 with 4 decimal places
34590,Long,Not number from -180 to 180 with 4 decimal places
34591,Long,Not number from -180 to 180 with 4 decimal places
34594,Long,Not number from -180 to 180 with 4 decimal places
34595,Long,Not number from -180 to 180 with 4 decimal places
34596,Long,Not number from -180 to 180 with 4 decimal places
34599,Long,Not number from -180 to 180 with 4 decimal places
34600,Long,Not number from -180 to 180 with 4 decimal places
34603,Long,Not number from -180 to 180 with 4 decimal places
34604,Long,Not number from -180 to 180 with 4 decimal places
34608,Long,Not number from -180 to 180 with 4 decimal places
34613,Long,Not number from -180 to 180 with 4 decimal places
34616,Long,Not number from -180 to 180 with 4 decimal places
34618,Long,Not number from -180 to 180 with 4 decimal places
34621,Long,Not number from -180 to 180 with 4 decimal places
34622,Long,Not number from -180 to 180 with 4 decimal places
34623,Long,Not number from -180 to 180 with 4 decimal places
34626,Long,Not number from -180 to 180 with 4 decimal places
34627,Long,Not number from -180 to 180 with 4 decimal places
34630,Long,Not number from -180 to 180 with 4 decimal places
34633,Long,Not number from -180 to 180 with 4 decimal places
34638,Long,Not number from -180 to 180 with 4 decimal places
34643,Long,Not number from -180 to 180 with 4 decimal places
34646,Long,Not number from -180 to 180 with 4 decimal places
34648,Long,Not number from -180 to 180 with 4 decimal places
34650,Long,Not number from -180 to 180 with 4 decimal places
34652,Long,Not number from -180 to 180 with 4 decimal places
34653,Long,Not number from -180 to 180 with 4 decimal places
34656,Long,Not number from -180 to 180 with 4 decimal places
34658,Long,Not number from -180 to 180 with 4 decimal places
34659,Long,Not number from -180 to 180 with 4 decimal places
34660,Long,Not number from -180 to 180 with 4 decimal places
34663,Long,Not number from -180 to 180 with 4 decimal places
34665,Long,Not number from -180 to 180 with 4 decimal places
34667,Long,Not number from -180 to 180 with 4 decimal places
34673,Long,Not number from -180 to 180 with 4 decimal places
34674,Long,Not number from -180 to 180 with 4 decimal places
34676,Long,Not number from -180 to 180 with 4 decimal places
34677,Long,Not number from -180 to 180 with 4 decimal places
34679,Long,Not number from -180 to 180 with 4 decimal places
34680,Long,Not number from -180 to 180 with 4 decimal places
34681,Long,Not number from -180 to 180 with 4 decimal places
34682,Long,Not number from -180 to 180 with 4 decimal places
34683,Long,Not number from -180 to 180 with 4 decimal places
34684,Long,Not number from -180 to 180 with 4 decimal places
34685,Long,Not number from -180 to 180 with 4 decimal places
34686,Long,Not number from -180 to 180 with 4 decimal places
34688,Long,Not number from -180 to 180 with 4 decimal places
34689,Long,Not number from -180 to 180 with 4 decimal places
34692,Long,Not number from -180 to 180 with 4 decimal places
34693,Long,Not number from -180 to 180 with 4 decimal places
34695,Long,Not number from -180 to 180 with 4 decimal places
34696,Long,Not number from -180 to 180 with 4 decimal places
34697,Long,Not number from -180 to 180 with 4 decimal places
34699,Long,Not number from -180 to 180 with 4 decimal places
34703,Long,Not number from -180 to 180 with 4 decimal places
34707,Long,Not number from -180 to 180 with 4 decimal places
34710,Long,Not number from -180 to 180 with 4 decimal places
34714,Long,Not number from -180 to 180 with 4 decimal places
34722,Long,Not number from -180 to 180 with 4 decimal places
34732,Long,Not number from -180 to 180 with 4 decimal places
34733,Long,Not number from -180 to 180 with 4 decimal places
34734,Long,Not number from -180 to 180 with 4 decimal places
34737,Long,Not number from -180 to 180 with 4 decimal places
34764,Long,Not number from -180 to 180 with 4 decimal places
34774,Long,Not number from -180 to 180 with 4 decimal places
34778,Long,Not number from -180 to 180 with 4 decimal places
34782,Long,Not number from -180 to 180 with 4 decimal places
34790,Long,Not number from -180 to 180 with 4 decimal places
34793,Long,Not number from -180 to 180 with 4 decimal places
34800,Long,Not number from -180 to 180 with 4 decimal places
34801,Long,Not number from -180 to 180 with 4 decimal places
34803,Long,Not number from -180 to 180 with 4 decimal places
34810,Long,Not number from -180 to 180 with 4 decimal places
34817,Long,Not number from -180 to 180 with 4 decimal places
34818,Long,Not number from -180 to 180 with 4 decimal places
34821,Long,Not number from -180 to 180 with 4 decimal places
34822,Long,Not number from -180 to 180 with 4 decimal places
34823,Long,Not number from -180 to 180 with 4 decimal places
34832,Long,Not number from -180 to 180 with 4 decimal places
34837,Long,Not number from -180 to 180 with 4 decimal places
34843,Long,Not number from -180 to 180 with 4 decimal places
34845,Long,Not number from -180 to 180 with 4 decimal places
34846,Long,Not number from -180 to 180 with 4 decimal places
34848,Long,Not number from -180 to 180 with 4 decimal places
34849,Long,Not number from -180 to 180 with 4 decimal places
34851,Long,Not number from -180 to 180 with 4 decimal places
34852,Long,Not number from -180 to 180 with 4 decimal places
34855,Long,Not number from -180 to 180 with 4 decimal places
34856,Long,Not number from -180 to 180 with 4 decimal places
34857,Long,Not number from -180 to 180 with 4 decimal places
34860,Long,Not number from -180 to 180 with 4 decimal places
34861,Long,Not number from -180 to 180 with 4 decimal places
34864,Long,Not number from -180 to 180 with 4 decimal places
34865,Long,Not number from -180 to 180 with 4 decimal places
34869,Long,Not number from -180 to 180 with 4 decimal places
34874,Long,Not number from -180 to 180 with 4 decimal places
34877,Long,Not number from -180 to 180 with 4 decimal places
34879,Long,Not number from -180 to 180 with 4 decimal places
34882,Long,Not number from -180 to 180 with 4 decimal places
34883,Long,Not number from -180 to 180 with 4 decimal places
34884,Long,Not number from -180 to 180 with 4 decimal places
34888,Long,Not number from -180 to 180 with 4 decimal places
34891,Long,Not number from -180 to 180 with 4 decimal places
34894,Long,Not number from -180 to 180 with 4 decimal places
34899,Long,Not number from -180 to 180 with 4 decimal places
34907,Long,Not number from -180 to 180 with 4 decimal places
34908,Long,Not number from -180 to 180 with 4 decimal places
34909,Long,Not number from -180 to 180 with 4 decimal places
34911,Long,Not number from -180 to 180 with 4 decimal places
34913,Long,Not number from -180 to 180 with 4 decimal places
34914,Long,Not number from -180 to 180 with 4 decimal places
34917,Long,Not number from -180 to 180 with 4 decimal places
34919,Long,Not number from -180 to 180 with 4 decimal places
34920,Long,Not number from -180 to 180 with 4 decimal places
34921,Long,Not number from -180 to 180 with 4 decimal places
34924,Long,Not number from -180 to 180 with 4 decimal places
34926,Long,Not number from -180 to 180 with 4 decimal places
34928,Long,Not number from -180 to 180 with 4 decimal places
34934,Long,Not number from -180 to 180 with 4 decimal places
